Route Number,Route Name_x,Schedule Period Name,Day Type,Time Period,Averge Early Stop count,Averge Late Stop count,Averge On-Time Stop count,Route Name_y,Average Boardings,Average Alightings,Average Pass-Up,Average Wheelchair Pass-Up
43,Munroe,Spring 2023,Weekday,PM Peak,8.11627907,134.2674419,37.63953488,Munroe,3.774766355,3.85046729,4,0
43,Munroe,Summer 2022,Weekday,Evening,29.23076923,58.19230769,113.3717949,Munroe,1.885576923,1.9375,0,0
43,Munroe,Summer 2022,Weekday,Mid-Day,24.9047619,133.1309524,173.3452381,Munroe,4.798076923,4.667307692,0,0
43,Munroe,Summer 2022,Weekday,Morning,8.243902439,74.90243902,167.6097561,Munroe,2.532692308,2.483653846,0,0
43,Munroe,Summer 2022,Weekday,Night,10.88235294,1.117647059,12.54901961,Munroe,0.036538462,0.286538462,0,0
43,Munroe,Summer 2022,Weekday,PM Peak,11.88372093,107.1162791,54.22093023,Munroe,3.149038462,3.080769231,0,0
43,Munroe,Summer 2023,Weekday,Evening,32.69047619,85.88095238,108.8333333,Munroe,2.353271028,2.414953271,0,0
43,Munroe,Summer 2023,Weekday,Mid-Day,43.61904762,142.5714286,236.7380952,Munroe,6.055140187,5.941121495,1,0
43,Munroe,Summer 2023,Weekday,Morning,50.76190476,57.23809524,171.952381,Munroe,4.11682243,3.827102804,0,0
43,Munroe,Summer 2023,Weekday,Night,7.967741935,3.483870968,13.80645161,Munroe,0.123076923,0.432692308,0,0
43,Munroe,Summer 2023,Weekday,PM Peak,34.26190476,95.83333333,62.45238095,Munroe,3.781308411,3.638317757,3,0
43,Munroe,Winter 2022,Weekday,Evening,33.91176471,86.20588235,110.0882353,Munroe,2.137383178,2.206542056,0,0
43,Munroe,Winter 2022,Weekday,Mid-Day,11.70731707,196.902439,136.4146341,Munroe,5.91588785,5.888785047,0,0
43,Munroe,Winter 2022,Weekday,Morning,13.92857143,109.047619,150.9761905,Munroe,4.241121495,4.000934579,0,0
43,Munroe,Winter 2022,Weekday,Night,7.269230769,5.192307692,13.38461538,Munroe,0.076923077,0.325,0,0
43,Munroe,Winter 2022,Weekday,PM Peak,9.55,130.375,37.1,Munroe,3.853271028,3.871962617,1,0
44,Grey,Fall 2022,Weekday,Evening,20.46308725,62.61744966,73.12751678,Grey,1.9703125,2.085416667,0,0
44,Grey,Fall 2022,Weekday,Mid-Day,73.74074074,88.83333333,198.8148148,Grey,5.167708333,4.880729167,6,1
44,Grey,Fall 2022,Weekday,Morning,43.3902439,58.11585366,159.1707317,Grey,4.173958333,3.980729167,6,1
44,Grey,Fall 2022,Weekday,Night,9.865771812,24.82550336,48.47651007,Grey,0.71875,0.765625,0,0
44,Grey,Fall 2022,Weekday,PM Peak,7.79375,143.1875,57.15,Grey,4.372395833,4.6671875,7,1
44,Grey,Spring 2023,Weekday,Evening,21.98148148,56.27777778,58.21604938,Grey,2.038020833,2.1296875,0,0
44,Grey,Spring 2023,Weekday,Mid-Day,22.28571429,205.1885714,181.28,Grey,5.382291667,5.0984375,4,1
44,Grey,Spring 2023,Weekday,Morning,34.23863636,65.96590909,222.6931818,Grey,4.6828125,4.509895833,1,0
44,Grey,Spring 2023,Weekday,Night,15.2345679,20.80246914,34.79012346,Grey,0.686979167,0.741666667,0,0
44,Grey,Spring 2023,Weekday,PM Peak,3.102272727,243.3579545,25.3125,Grey,4.263541667,4.571875,20,0
44,Grey,Summer 2022,Weekday,Evening,28.32051282,35.37820513,71.11538462,Grey,1.8828125,2.002083333,0,0
44,Grey,Summer 2022,Weekday,Mid-Day,62.36969697,74.8969697,182.7636364,Grey,3.953125,3.7328125,1,0
44,Grey,Summer 2022,Weekday,Morning,36.5380117,45.47368421,200,Grey,3.3,3.177083333,10,0
44,Grey,Summer 2022,Weekday,Night,12.11428571,17.97857143,40.70714286,Grey,0.727083333,0.7671875,0,0
44,Grey,Summer 2022,Weekday,PM Peak,17.63095238,107.0595238,64.125,Grey,3.763541667,3.882291667,10,0
44,Grey,Summer 2023,Weekday,Evening,14.35897436,42.69230769,50.3974359,Grey,2.173958333,2.2375,0,0
44,Grey,Summer 2023,Weekday,Mid-Day,73.73809524,88.92857143,266.9285714,Grey,4.778645833,4.685416667,8,0
44,Grey,Summer 2023,Weekday,Morning,67.82142857,28.10714286,212.0952381,Grey,3.685416667,3.481770833,7,0
44,Grey,Summer 2023,Weekday,Night,19.59183673,17.44897959,40.2244898,Grey,0.684375,0.75625,0,0
44,Grey,Summer 2023,Weekday,PM Peak,20.10843373,156.8192771,92.89156627,Grey,4.3875,4.5734375,28,0
44,Grey,Winter 2022,Weekday,Evening,18.81012658,89.63291139,78.08860759,Grey,2.043229167,2.109895833,0,0
44,Grey,Winter 2022,Weekday,Mid-Day,47.48809524,139.3095238,168.297619,Grey,5.291145833,5.0375,1,0
44,Grey,Winter 2022,Weekday,Morning,29.05952381,83.33333333,165.5238095,Grey,4.2046875,3.993229167,0,1
44,Grey,Winter 2022,Weekday,Night,10.59793814,27.07216495,44.32989691,Grey,0.60625,0.659375,0,0
44,Grey,Winter 2022,Weekday,PM Peak,16.14285714,149.4642857,64.25,Grey,4.280729167,4.555208333,7,0
45,Talbot,Fall 2022,Weekday,Evening,12.87755102,55.40816327,61.91836735,Talbot,2.226373626,2.206593407,0,0
45,Talbot,Fall 2022,Weekday,Mid-Day,46.65853659,160.097561,170.4878049,Talbot,6.567032967,6.38021978,0,1
45,Talbot,Fall 2022,Weekday,Morning,12.20731707,115.5853659,86.3902439,Talbot,2.398,2.235,0,0
45,Talbot,Fall 2022,Weekday,Night,5.298507463,35.71641791,49.8358209,Talbot,0.69,0.762,0,0
45,Talbot,Fall 2022,Weekday,PM Peak,4.871428571,91.54285714,18.44285714,Talbot,3.221978022,3.471428571,0,0
45,Talbot,Spring 2023,Weekday,Evening,9.163265306,100.6938776,37.53061224,Talbot,2.460638298,2.362765957,0,0
45,Talbot,Spring 2023,Weekday,Mid-Day,28.07272727,160.6727273,129.3818182,Talbot,6.624468085,6.29787234,0,0
45,Talbot,Spring 2023,Weekday,Morning,16.57692308,54.59615385,111.2884615,Talbot,2.497087379,2.37961165,0,0
45,Talbot,Spring 2023,Weekday,Night,7.857142857,44.65079365,40.76190476,Talbot,0.753398058,0.891262136,0,0
45,Talbot,Spring 2023,Weekday,PM Peak,1.692307692,94.96153846,18.21794872,Talbot,3.396808511,3.662765957,0,0
45,Talbot,Summer 2022,Weekday,Evening,12.65625,76.8125,59.3125,Talbot,2.214285714,2.197802198,0,1
45,Talbot,Summer 2022,Weekday,Mid-Day,37.5,139.4487179,151.5128205,Talbot,6.378021978,6.136263736,0,0
45,Talbot,Summer 2022,Weekday,Morning,18.17808219,92.82191781,101.3424658,Talbot,1.956,1.861,0,0
45,Talbot,Summer 2022,Weekday,Night,13.23404255,31.36170213,37.80851064,Talbot,0.705,0.816,0,0
45,Talbot,Summer 2022,Weekday,PM Peak,6.283783784,76.32432432,18.27027027,Talbot,2.892307692,3.037362637,0,0
45,Talbot,Summer 2023,Weekday,Evening,15.875,43.5,49.9375,Talbot,2.420652174,2.290217391,0,0
45,Talbot,Summer 2023,Weekday,Mid-Day,59.95,100.175,137.3,Talbot,6.139784946,5.934408602,0,1
45,Talbot,Summer 2023,Weekday,Morning,42.81395349,28.79069767,100.5813953,Talbot,1.921568627,1.812745098,0,0
45,Talbot,Summer 2023,Weekday,Night,15.08,25.08,25.56,Talbot,0.686138614,0.863366337,0,0
45,Talbot,Summer 2023,Weekday,PM Peak,7.390243902,63.12195122,30.75609756,Talbot,2.824731183,3.109677419,0,2
45,Talbot,Winter 2022,Weekday,Evening,6.230769231,120.4230769,46.03846154,Talbot,1.996808511,1.954255319,0,0
45,Talbot,Winter 2022,Weekday,Mid-Day,45.97619048,136.2857143,191.3809524,Talbot,6.230851064,6,1,0
45,Talbot,Winter 2022,Weekday,Morning,9.512820513,123.0769231,95.46153846,Talbot,2.288349515,2.169902913,0,0
45,Talbot,Winter 2022,Weekday,Night,4.684210526,63.34210526,30.5,Talbot,0.604854369,0.733009709,0,0
45,Talbot,Winter 2022,Weekday,PM Peak,7.710526316,92.07894737,47.23684211,Talbot,2.94893617,3.19787234,2,0
46,Transcona Express,Fall 2022,Weekday,Mid-Day,0.52,0.16,3.82,Transcona Express,2.3625,0.075,0,0
46,Transcona Express,Fall 2022,Weekday,Morning,10.125,12.54464286,71.85714286,Transcona Express,1.826804124,1.850515464,0,0
46,Transcona Express,Fall 2022,Weekday,PM Peak,27.04098361,27.52459016,52.77868852,Transcona Express,2.362244898,2.390816327,0,0
46,Transcona Express,Spring 2023,Weekday,Mid-Day,0.35483871,0.612903226,3.548387097,Transcona Express,1.7375,0.0625,0,0
46,Transcona Express,Spring 2023,Weekday,Morning,15.51282051,11.79487179,69.56410256,Transcona Express,1.92371134,2.022680412,0,0
46,Transcona Express,Spring 2023,Weekday,PM Peak,5.886363636,70.65151515,38.21212121,Transcona Express,2.575510204,2.363265306,0,0
46,Transcona Express,Summer 2022,Weekday,Mid-Day,0.285714286,0.682539683,3.698412698,Transcona Express,0.925,0.25,0,0
46,Transcona Express,Summer 2022,Weekday,Morning,14.65853659,12.7804878,62.49593496,Transcona Express,1.686597938,1.735051546,0,0
46,Transcona Express,Summer 2022,Weekday,PM Peak,17.3359375,42.1015625,49.21875,Transcona Express,2.094897959,1.895918367,0,0
46,Transcona Express,Summer 2023,Weekday,Mid-Day,0.615384615,0.615384615,3.846153846,Transcona Express,1.475,0.0375,0,0
46,Transcona Express,Summer 2023,Weekday,Morning,18.94827586,8.896551724,67.67241379,Transcona Express,1.823157895,1.850526316,0,0
46,Transcona Express,Summer 2023,Weekday,PM Peak,21.98412698,35.93650794,53.58730159,Transcona Express,2.76375,2.665,0,0
46,Transcona Express,Winter 2022,Weekday,Mid-Day,0.696969697,0.242424242,3.454545455,Transcona Express,2.05,0.125,0,0
46,Transcona Express,Winter 2022,Weekday,Morning,15.9,13.85,67.28333333,Transcona Express,1.937113402,1.989690722,0,0
46,Transcona Express,Winter 2022,Weekday,PM Peak,23.87301587,53.52380952,42.76190476,Transcona Express,2.467346939,2.497959184,0,0
47,Transcona - Pembina,Fall 2022,Weekday,Evening,48.62576687,118.2638037,138.1104294,Transcona - Pembina,5.418055556,5.783796296,2,0
47,Transcona - Pembina,Fall 2022,Weekday,Mid-Day,164.5645161,269.0725806,462.7177419,Transcona - Pembina,16.84259259,16.48935185,78,1
47,Transcona - Pembina,Fall 2022,Weekday,Morning,94.88732394,98.09859155,317.915493,Transcona - Pembina,8.7125,7.949074074,13,0
47,Transcona - Pembina,Fall 2022,Weekday,Night,13.86538462,32.54807692,64.72115385,Transcona - Pembina,1.452314815,1.701851852,0,0
47,Transcona - Pembina,Fall 2022,Weekday,PM Peak,61.37012987,183.9090909,160.8181818,Transcona - Pembina,10.23703704,10.68518519,22,0
47,Transcona - Pembina,Spring 2023,Weekday,Evening,62.97142857,101.7542857,155.9885714,Transcona - Pembina,6.4,7.051428571,5,0
47,Transcona - Pembina,Spring 2023,Weekday,Mid-Day,268.3007519,354.3909774,690.4586466,Transcona - Pembina,14.69663866,14.73865546,33,4
47,Transcona - Pembina,Spring 2023,Weekday,Morning,178.5338346,125.2330827,533.0601504,Transcona - Pembina,5.611111111,5.255555556,6,0
47,Transcona - Pembina,Spring 2023,Weekday,Night,16.47368421,19.78070175,29.86842105,Transcona - Pembina,1.967619048,2.20952381,2,0
47,Transcona - Pembina,Spring 2023,Weekday,PM Peak,62.99401198,282.7844311,163.9401198,Transcona - Pembina,12.83333333,13.71142857,58,6
47,Transcona - Pembina,Summer 2022,Weekday,Evening,53.44047619,91.48809524,156.9642857,Transcona - Pembina,5.05787037,5.343518519,2,1
47,Transcona - Pembina,Summer 2022,Weekday,Mid-Day,147.7637795,381.2677165,470.2283465,Transcona - Pembina,12.16064815,11.7587963,68,2
47,Transcona - Pembina,Summer 2022,Weekday,Morning,100.8205128,109.6153846,312.8589744,Transcona - Pembina,6.175462963,5.676851852,8,0
47,Transcona - Pembina,Summer 2022,Weekday,Night,14.31578947,18.77192982,47.83333333,Transcona - Pembina,1.388888889,1.617592593,1,0
47,Transcona - Pembina,Summer 2022,Weekday,PM Peak,63.77419355,192.6387097,174.3483871,Transcona - Pembina,7.983796296,8.253240741,25,1
47,Transcona - Pembina,Summer 2023,Weekday,Evening,53.92771084,79.37349398,156.3614458,Transcona - Pembina,6.220187793,6.606103286,3,0
47,Transcona - Pembina,Summer 2023,Weekday,Mid-Day,246.09375,338.3125,645.53125,Transcona - Pembina,15.68215962,15.14413146,70,3
47,Transcona - Pembina,Summer 2023,Weekday,Morning,193.047619,139.7936508,496.7460317,Transcona - Pembina,8.435680751,7.730516432,31,0
47,Transcona - Pembina,Summer 2023,Weekday,Night,16.94444444,8.777777778,27.94444444,Transcona - Pembina,1.609389671,1.876056338,2,0
47,Transcona - Pembina,Summer 2023,Weekday,PM Peak,74.88607595,177.9873418,197.164557,Transcona - Pembina,10.48920188,11.00469484,98,4
47,Transcona - Pembina,Winter 2022,Weekday,Evening,48.12941176,121.6705882,128.8705882,Transcona - Pembina,5.401851852,5.727314815,0,0
47,Transcona - Pembina,Winter 2022,Weekday,Mid-Day,171.5230769,385.1230769,493.6923077,Transcona - Pembina,16.50138889,16.13009259,26,2
47,Transcona - Pembina,Winter 2022,Weekday,Morning,85.52631579,133.8552632,361.4736842,Transcona - Pembina,8.173148148,7.3875,5,0
47,Transcona - Pembina,Winter 2022,Weekday,Night,13.77464789,46.05633803,62.92957746,Transcona - Pembina,1.397685185,1.619444444,0,0
47,Transcona - Pembina,Winter 2022,Weekday,PM Peak,57.07594937,221.5189873,154.2151899,Transcona - Pembina,10.20509259,10.72546296,8,1
48,McMeans Express,Fall 2022,Weekday,Morning,15.70731707,56.97560976,191.9512195,McMeans Express,3.951923077,3.951923077,0,0
48,McMeans Express,Fall 2022,Weekday,PM Peak,17.04878049,117.1707317,76.63414634,McMeans Express,3.374545455,3.378181818,0,0
48,McMeans Express,Spring 2023,Weekday,Morning,33.77272727,40.36363636,224.1818182,McMeans Express,3.71509434,3.750943396,0,0
48,McMeans Express,Spring 2023,Weekday,PM Peak,13.43181818,185.6363636,53.61363636,McMeans Express,3.777777778,3.737037037,1,0
48,McMeans Express,Summer 2022,Weekday,Morning,22.74418605,34.69767442,166.744186,McMeans Express,2.780769231,2.792307692,0,0
48,McMeans Express,Summer 2022,Weekday,PM Peak,11.76744186,114.627907,55.8372093,McMeans Express,2.24,2.24,0,0
48,McMeans Express,Summer 2023,Weekday,Morning,26.14285714,42.33333333,210.8571429,McMeans Express,3.456603774,3.481132075,0,0
48,McMeans Express,Summer 2023,Weekday,PM Peak,44.33333333,112,94.52380952,McMeans Express,3.376363636,3.376363636,0,0
48,McMeans Express,Winter 2022,Weekday,Morning,28.47619048,48.95238095,182.4761905,McMeans Express,3.432075472,3.432075472,0,0
48,McMeans Express,Winter 2022,Weekday,PM Peak,22,142.6666667,86.71428571,McMeans Express,3.583333333,3.572222222,0,0
49,Dugald,Fall 2022,Weekday,Evening,6.724137931,3.896551724,6.206896552,Dugald,0.263157895,0.394736842,0,0
49,Dugald,Fall 2022,Weekday,Mid-Day,6.576923077,8.346153846,27.76923077,Dugald,1.205,0.095,0,0
49,Dugald,Fall 2022,Weekday,Morning,9.025316456,39.65822785,79.67088608,Dugald,3.560606061,3.642424242,14,0
49,Dugald,Fall 2022,Weekday,PM Peak,27.73170732,72.80487805,150.9268293,Dugald,2.591935484,3.285483871,2,0
49,Dugald,Spring 2023,Weekday,Evening,4.028571429,5.628571429,8.657142857,Dugald,0.178947368,0.368421053,0,0
49,Dugald,Spring 2023,Weekday,Mid-Day,4.418604651,6.046511628,32.58139535,Dugald,0.6825,0.025,0,0
49,Dugald,Spring 2023,Weekday,Morning,21.5890411,48.08219178,100.3013699,Dugald,4.110606061,4.037878788,37,0
49,Dugald,Spring 2023,Weekday,PM Peak,15.36363636,118.8409091,141.2045455,Dugald,3.098387097,3.572580645,1,0
49,Dugald,Summer 2022,Weekday,Evening,10.34482759,1.137931034,6.24137931,Dugald,0.247368421,0.347368421,0,0
49,Dugald,Summer 2022,Weekday,Mid-Day,11.02941176,13.14705882,17.20588235,Dugald,0.902439024,0.065853659,0,0
49,Dugald,Summer 2022,Weekday,Morning,6.860759494,46.29113924,70.25316456,Dugald,3.337878788,3.383333333,3,0
49,Dugald,Summer 2022,Weekday,PM Peak,35.06976744,61.46511628,114.3953488,Dugald,2.340322581,2.808064516,0,0
49,Dugald,Summer 2023,Weekday,Evening,9.684210526,1.052631579,8.052631579,Dugald,0.263157895,0.552631579,0,0
49,Dugald,Summer 2023,Weekday,Mid-Day,4.380952381,4.142857143,30.9047619,Dugald,0.965853659,0.070731707,0,0
49,Dugald,Summer 2023,Weekday,Morning,27.42857143,47.22857143,103.0285714,Dugald,3.98030303,4.021212121,5,0
49,Dugald,Summer 2023,Weekday,PM Peak,20.66666667,101.6190476,157.5238095,Dugald,3.172580645,3.635483871,6,0
49,Dugald,Winter 2022,Weekday,Evening,5.25,6.5625,5.375,Dugald,0.115789474,0.263157895,0,0
49,Dugald,Winter 2022,Weekday,Mid-Day,1.736842105,15.26315789,27.21052632,Dugald,0.326666667,0,0,0
49,Dugald,Winter 2022,Weekday,Morning,22.97560976,37.70731707,72.85365854,Dugald,3.643939394,3.690909091,6,0
49,Dugald,Winter 2022,Weekday,PM Peak,35.9047619,130.6666667,112.952381,Dugald,2.314516129,2.327419355,1,0
50,Archibald,Fall 2022,Weekday,Evening,13.71929825,10.96491228,11.80701754,Archibald,0.06119403,0.234328358,0,0
50,Archibald,Fall 2022,Weekday,Mid-Day,13.13333333,6.780952381,27.95238095,Archibald,0.526470588,0.389215686,1,0
50,Archibald,Fall 2022,Weekday,Morning,38.32110092,21.74311927,108.1926606,Archibald,1.95112782,1.835338346,0,0
50,Archibald,Fall 2022,Weekday,PM Peak,22.6509434,59.14150943,64.17924528,Archibald,1.485714286,1.62556391,9,0
50,Archibald,Spring 2023,Weekday,Evening,8.864864865,17.16216216,11.81081081,Archibald,0.101470588,0.330882353,0,0
50,Archibald,Spring 2023,Weekday,Mid-Day,8.466101695,4.516949153,43.33050847,Archibald,0.733009709,0.702912621,0,0
50,Archibald,Spring 2023,Weekday,Morning,47.08849558,24.76106195,108.6814159,Archibald,1.974626866,1.858208955,0,0
50,Archibald,Spring 2023,Weekday,PM Peak,23.175,81.50833333,52,Archibald,1.750746269,1.774626866,4,0
50,Archibald,Summer 2022,Weekday,Evening,15,5.296296296,16.98148148,Archibald,0.073134328,0.250746269,0,0
50,Archibald,Summer 2022,Weekday,Mid-Day,15.16814159,4.398230088,24.2920354,Archibald,0.232352941,0.166666667,0,0
50,Archibald,Summer 2022,Weekday,Morning,65.68367347,19.82653061,115.7244898,Archibald,1.096240602,1.04887218,0,0
50,Archibald,Summer 2022,Weekday,PM Peak,21.36111111,44.56481481,56.92592593,Archibald,0.988721805,0.996240602,6,0
50,Archibald,Summer 2023,Weekday,Evening,15.525,2.875,11.575,Archibald,0.076923077,0.076923077,0,0
50,Archibald,Summer 2023,Weekday,Mid-Day,15.68421053,1.859649123,31.50877193,Archibald,0.282653061,0.313265306,3,0
50,Archibald,Summer 2023,Weekday,Morning,87.38095238,14.52380952,119.1428571,Archibald,1.454545455,1.31038961,8,0
50,Archibald,Summer 2023,Weekday,PM Peak,35.33898305,37.08474576,75.30508475,Archibald,1.023376623,1.119480519,27,0
50,Archibald,Winter 2022,Weekday,Evening,9.225806452,12.12903226,17.03225806,Archibald,0.135820896,0.395522388,0,0
50,Archibald,Winter 2022,Weekday,Mid-Day,10.51785714,6.125,29.75,Archibald,0.639215686,0.430392157,0,0
50,Archibald,Winter 2022,Weekday,Morning,47.9787234,25.12765957,125.106383,Archibald,2.032330827,1.90075188,0,0
50,Archibald,Winter 2022,Weekday,PM Peak,21.39215686,71.82352941,58.37254902,Archibald,1.446616541,1.621804511,0,0
53,Norwood,Fall 2022,Weekday,Evening,7.816666667,0.733333333,7.233333333,Norwood,0.176923077,0.196153846,0,0
53,Norwood,Fall 2022,Weekday,Morning,3.038461538,9.442307692,58.78846154,Norwood,1.334615385,1.419230769,0,0
53,Norwood,Fall 2022,Weekday,PM Peak,28.3,8.533333333,41.8,Norwood,0.953846154,0.953846154,0,0
53,Norwood,Spring 2023,Weekday,Evening,3.344262295,6.295081967,6.409836066,Norwood,0.119230769,0.142307692,0,0
53,Norwood,Spring 2023,Weekday,Morning,8.069444444,3.541666667,64.56944444,Norwood,0.423076923,0.423076923,0,0
53,Norwood,Spring 2023,Weekday,PM Peak,9.428571429,40.92063492,19.03174603,Norwood,0.953846154,0.946153846,0,0
53,Norwood,Summer 2022,Weekday,Evening,4.346938776,2.612244898,4.918367347,Norwood,0.083333333,0.083333333,0,0
53,Norwood,Summer 2022,Weekday,Morning,5.066666667,17.3,52.01666667,Norwood,0.105263158,0.105263158,0,0
53,Norwood,Summer 2022,Weekday,PM Peak,10.64285714,22.5,26.69642857,Norwood,0.807692308,0.807692308,0,0
53,Norwood,Summer 2023,Weekday,Evening,7.916666667,0.916666667,7.527777778,Norwood,0.138461538,0.188461538,0,0
53,Norwood,Summer 2023,Weekday,Morning,10.03125,2.59375,63.875,Norwood,0.676923077,0.669230769,0,0
53,Norwood,Summer 2023,Weekday,PM Peak,16.88888889,21.58333333,46.55555556,Norwood,1.169230769,1.115384615,0,0
53,Norwood,Winter 2022,Weekday,Evening,4.952380952,1.714285714,8.571428571,Norwood,0.1,0.138461538,0,0
